,PosX,PosY,SteeringAngle,Throttle,Brake,Psi
24137,317.69928,-4.530384,-0.0075379999999999996,0.0,0.0,-8.835492
24138,317.845062,-4.5529459999999995,-0.0075379999999999996,0.0,0.0,-8.85835
24139,317.920044,-4.564579,-0.0075379999999999996,0.0,0.0,-8.870099
24140,317.99172999999996,-4.575718,-0.0075379999999999996,0.0,0.0,-8.881359
24141,318.142548,-4.599199,-0.0075379999999999996,0.0,0.0,-8.904981
24142,318.221313,-4.611472,-0.0075379999999999996,0.0,0.0,-8.917341
24143,318.301422,-4.62398,-0.0075379999999999996,0.0,0.0,-8.929914
24144,318.444611,-4.646376999999999,-0.0075379999999999996,0.0,0.0,-8.952344
24145,318.51886,-4.658023,-0.0075379999999999996,0.0,0.0,-8.964
24146,318.591125,-4.669373,-0.0075379999999999996,0.0,0.0,-8.975323
24147,318.74078399999996,-4.692897,-0.0075379999999999996,0.0,0.0,-8.998792
24148,318.812592,-4.704203,-0.0075379999999999996,0.0,0.0,-9.010052
24149,318.88537599999995,-4.715678,-0.0075379999999999996,0.0,0.0,-9.021466
24150,319.032227,-4.738907,-0.0075379999999999996,0.0,0.0,-9.044506
24151,319.105865,-4.750568,-0.0075379999999999996,0.0,0.0,-9.056044
24152,319.18127400000003,-4.762523000000001,-0.0075379999999999996,0.0,0.0,-9.067884
24153,319.324554,-4.7853,-0.0075379999999999996,0.0,0.0,-9.090344
24154,319.396881,-4.796819,-0.0075379999999999996,0.0,0.0,-9.101696
24155,319.471466,-4.808718,-0.0075379999999999996,0.0,0.0,-9.113385000000001
24156,319.618286,-4.832167,-0.0075379999999999996,0.0,0.0,-9.136426
24157,319.687897,-4.843312999999999,-0.0075379999999999996,0.0,0.0,-9.147350999999999
24158,319.763916,-4.855506,-0.0075379999999999996,0.0,0.0,-9.159284
24159,319.910248,-4.878997,-0.0075379999999999996,0.0,0.0,-9.182234
24160,319.987396,-4.891407,-0.0075379999999999996,0.0,0.0,-9.194348
24161,320.061615,-4.903352,-0.0075379999999999996,0.0,0.0,-9.205976
24162,320.205933,-4.926652,-0.0075379999999999996,0.0,0.0,-9.228619
24163,320.279144,-4.938485,-0.0075379999999999996,0.0,0.0,-9.240127000000001
24164,320.429474,-4.962845,-0.0075379999999999996,0.0,0.0,-9.263716
24165,320.501404,-4.974524,-0.0075379999999999996,0.0,0.0,-9.275006
24166,320.573669,-4.986262,-0.0075379999999999996,0.0,0.0,-9.28636
24167,320.719849,-5.010078,-0.0075379999999999996,0.0,0.0,-9.309277999999999
24168,320.793396,-5.022088,-0.0075379999999999996,0.0,0.0,-9.320844000000001
24169,320.864258,-5.033666,-0.0075379999999999996,0.0,0.0,-9.331954
24170,321.01757799999996,-5.058747,-0.0075379999999999996,0.0,0.0,-9.356031
24171,321.087189,-5.070156,-0.0075379999999999996,0.0,0.0,-9.366957000000001
24172,321.16119399999997,-5.082307,-0.0075379999999999996,0.0,0.0,-9.378584
24173,321.309723,-5.106742,-0.0075379999999999996,0.0,0.0,-9.4019
24174,321.38293500000003,-5.118816000000001,-0.0075379999999999996,0.0,0.0,-9.413404
24175,321.456146,-5.130898999999999,-0.0075379999999999996,0.0,0.0,-9.424878
24176,321.601776,-5.154989,-0.0075379999999999996,0.0,0.0,-9.447767
24177,321.676178,-5.167319,-0.0075379999999999996,0.0,0.0,-9.459425
24178,321.750763,-5.1796940000000005,-0.0075379999999999996,0.0,0.0,-9.471143
24179,321.89984100000004,-5.204448,-0.0075379999999999996,0.0,0.0,-9.494551
24180,321.972778,-5.216583999999999,-0.0075379999999999996,0.0,0.0,-9.506025
24181,322.045837,-5.228751,-0.0075379999999999996,0.0,0.0,-9.517498
24182,322.189392,-5.252730000000001,-0.0075379999999999996,0.0,0.0,-9.540023
24183,322.263519,-5.265143,-0.0075379999999999996,0.0,0.0,-9.551679
24184,322.338104,-5.277637,-0.0075379999999999996,0.0,0.0,-9.563398
24185,322.487518,-5.302698,-0.0075379999999999996,0.0,0.0,-9.586865
24186,322.558868,-5.314682,-0.0075379999999999996,0.0,0.0,-9.598065
24187,322.63385,-5.327297,-0.0075379999999999996,0.0,0.0,-9.609846000000001
24188,322.77887000000004,-5.35175,-0.0075379999999999996,0.0,0.0,-9.632612
24189,322.852936,-5.364267,-0.0075379999999999996,0.0,0.0,-9.644271
24190,322.92746,-5.376882,-0.0075379999999999996,0.0,0.0,-9.65596
24191,323.07473799999997,-5.401828,-0.0075379999999999996,0.0,0.0,-9.679122
24192,323.1492,-5.414477,-0.0075379999999999996,0.0,0.0,-9.69081
24193,323.223297,-5.427065,-0.0075379999999999996,0.0,0.0,-9.702468
24194,323.371216,-5.45224,-0.0075379999999999996,0.0,0.0,-9.725691000000001
24195,323.445007,-5.464822,-0.0075379999999999996,0.0,0.0,-9.737288000000001
24196,323.517487,-5.477197,-0.0075379999999999996,0.0,0.0,-9.748672000000001
24197,323.665436,-5.502524,-0.0075379999999999996,0.0,0.0,-9.771925999999999
24198,323.742096,-5.515681,-0.0075379999999999996,0.0,0.0,-9.78398
24199,323.81234700000005,-5.5277400000000005,-0.0075379999999999996,0.0,0.0,-9.795029
24200,323.965515,-5.554069,-0.0075379999999999996,0.0,0.0,-9.819107
24201,324.035004,-5.56605,-0.0075379999999999996,0.0,0.0,-9.830031
24202,324.10888700000004,-5.578803,-0.0075379999999999996,0.0,0.0,-9.841629
24203,324.256622,-5.604315,-0.0075379999999999996,0.0,0.0,-9.864854
24204,324.328339,-5.616735,-0.0075379999999999996,0.0,0.0,-9.876144
24205,324.403259,-5.62972,-0.0075379999999999996,0.0,0.0,-9.887922999999999
24206,324.551605,-5.655485,-0.0075379999999999996,0.0,0.0,-9.91124
24207,324.624023,-5.66809,-0.0075379999999999996,0.0,0.0,-9.922624
24208,324.76129199999997,-5.692002,-0.0075379999999999996,0.0,0.0,-9.944199000000001
24209,324.83691400000004,-5.70521,-0.0075379999999999996,0.0,0.0,-9.956099
24210,324.90957599999996,-5.717916000000001,-0.0075379999999999996,0.0,0.0,-9.967545
24211,325.054108,-5.743212000000001,-0.0075379999999999996,0.0,0.0,-9.99025
24212,325.12851,-5.756256,-0.0075379999999999996,0.0,0.0,-10.001968
24213,325.201843,-5.769128,-0.0075379999999999996,0.0,0.0,-10.013503
24214,325.35006699999997,-5.795186,-0.0075379999999999996,0.0,0.0,-10.036819
24215,325.422119,-5.807884,-0.0075379999999999996,0.0,0.0,-10.048142
24216,325.49762000000004,-5.821209,-0.0075379999999999996,0.0,0.0,-10.060015
24217,325.6427,-5.846861,-0.0075379999999999996,0.0,0.0,-10.08284
24218,325.716553,-5.859943,-0.0075379999999999996,0.0,0.0,-10.094467999999999
24219,325.789795,-5.872928,-0.0075379999999999996,0.0,0.0,-10.105972999999999
24220,325.938171,-5.899264,-0.0075379999999999996,0.0,0.0,-10.129318
24221,326.013336,-5.912624,-0.0075379999999999996,0.0,0.0,-10.141159
24222,326.08633399999997,-5.925619999999999,-0.0075379999999999996,0.0,0.0,-10.152633999999999
24223,326.232056,-5.951601,-0.0075379999999999996,0.0,0.0,-10.175582
24224,326.30725099999995,-5.965044,-0.0075379999999999996,0.0,0.0,-10.187393
24225,326.37933300000003,-5.977942,-0.0075379999999999996,0.0,0.0,-10.198744999999999
24226,326.52652,-6.004339,-0.0075379999999999996,0.0,0.0,-10.221909
24227,326.599945,-6.017535,-0.0075379999999999996,0.0,0.0,-10.233475
24228,326.669617,-6.03006,-0.0075379999999999996,0.0,0.0,-10.244431
24229,326.818573,-6.056879,-0.0075379999999999996,0.0,0.0,-10.267899
24230,326.891998,-6.070114,-0.0075379999999999996,0.0,0.0,-10.279433000000001
24231,326.962769,-6.082888,-0.0075379999999999996,0.0,0.0,-10.290572000000001
